geo,time,channel,spend_eur,impressions,reach,frequency
Region_01,2022-04-18,Paid_Social,2493.1055502737136,355658.60613601713,142195.4449111617,2.501195494400113
Region_01,2022-04-25,Paid_Social,2480.0089237110255,306470.3171578752,114622.85276789253,2.673727880237525
Region_01,2022-05-02,Paid_Social,2488.76738870947,339547.3176984839,96277.00040003045,3.5267749959768846
Region_01,2022-05-09,Paid_Social,2714.182085212301,417654.90546140505,173271.0766337847,2.4104132875225064
Region_01,2022-05-16,Paid_Social,2457.4467209612117,348180.2081838954,120047.57852933415,2.900351780930059
Region_01,2022-05-23,Paid_Social,2468.55658104679,355520.94575447554,115937.59301019178,3.0664854817472587
Region_01,2022-05-30,Paid_Social,2546.6357618040197,353380.9455393113,122286.82093539072,2.8897713002615166
Region_01,2022-06-06,Paid_Social,2482.9368799264394,398116.3064823289,143875.40091734802,2.7670908573942703
Region_01,2022-06-13,Paid_Social,2469.3509778524267,352007.7622956768,118054.7844710799,2.9817322853349397
Region_01,2022-06-20,Paid_Social,2354.7958383852642,269955.6249783075,90029.9006898213,2.998510749316293
Region_01,2022-06-27,Paid_Social,2484.1161726241216,331144.49013808556,111291.65278717938,2.9754656512409428
Region_01,2022-07-04,Paid_Social,2426.978698456338,284750.28950388375,114522.52659546999,2.4864129177809042
Region_01,2022-07-11,Paid_Social,2626.0053462312717,271012.541969663,91678.98431047075,2.9561032335598245
Region_01,2022-07-18,Paid_Social,2555.231140101386,346186.02680681896,125697.12716830772,2.7541283926344464
Region_01,2022-07-25,Paid_Social,2466.0467091247324,402549.25448001496,141737.78407994492,2.8400984049035474
Region_01,2022-08-01,Paid_Social,2548.7302676138856,365824.02853552595,119204.75638912141,3.0688710720683203
Region_01,2022-08-08,Paid_Social,2419.5600009878094,307408.1259023806,96109.78207073308,3.198510279381761
Region_01,2022-08-15,Paid_Social,2590.1478249507577,336800.27283899096,102637.16204941178,3.281465174152496
Region_01,2022-08-22,Paid_Social,2453.851699266167,392511.31513154844,137495.9390099448,2.8547120588278534
Region_01,2022-08-29,Paid_Social,2525.7416442589606,366552.7838462343,111400.29393283761,3.2904112808465857
Region_01,2022-09-05,Paid_Social,2301.2784481063222,330335.85178222734,97917.45498462414,3.373615580941106
Region_01,2022-09-12,Paid_Social,2504.6909170856648,355905.16025216,105888.66484237027,3.3611261486956456
Region_01,2022-09-19,Paid_Social,2276.96778363724,326532.6012639619,94721.47203399426,3.447292300807717
Region_01,2022-09-26,Paid_Social,2264.431603524935,350622.2644749163,118589.20193225054,2.956612058787824
Region_01,2022-10-03,Paid_Social,2516.818687917291,379971.9895244601,128882.15259704155,2.9482126257812227
Region_01,2022-10-10,Paid_Social,2511.78481210841,366650.5376399929,112538.09812198681,3.258012564265644
Region_01,2022-10-17,Paid_Social,2747.3785893787053,353613.854402324,135131.13182560474,2.6168200445378127
Region_01,2022-10-24,Paid_Social,3183.411795808187,478621.22368230065,156233.9129883436,3.063491239050064
Region_01,2022-10-31,Paid_Social,2858.673727668614,381373.1178356345,134051.20024686152,2.844981000791624
Region_01,2022-11-07,Paid_Social,3018.202450154343,481011.4798784356,166360.60522799907,2.8913785160807994
Region_01,2022-11-14,Paid_Social,3261.165618489984,410273.79557591653,162774.1874145009,2.5205089461215575
Region_01,2022-11-21,Paid_Social,3385.6765313935107,477057.38148028485,173830.193305398,2.744387338062465
Region_01,2022-11-28,Paid_Social,3296.9935612130234,470652.63304429484,157206.05809303123,2.993858116878502
Region_01,2022-12-05,Paid_Social,3258.114152631928,407698.98574293655,124346.43689404507,3.2787347665645994
Region_01,2022-12-12,Paid_Social,3320.1885503703506,563441.7001666054,170110.61812609923,3.3122077056291603
Region_01,2022-12-19,Paid_Social,3162.8700480837097,522887.14932505914,175701.4106572717,2.975998584012612
Region_01,2022-12-26,Paid_Social,2791.0779067423728,380663.0579414625,129312.3982360506,2.9437475689422223
Region_01,2023-01-02,Paid_Social,2827.370889641249,436315.02291694004,158035.57123862632,2.760865920863631
Region_01,2023-01-09,Paid_Social,2917.251285727752,432834.124075511,138588.1563334431,3.1231682095121616
Region_01,2023-01-16,Paid_Social,2808.2122791855586,308906.07457035,105549.78910997519,2.9266384819442166
Region_01,2023-01-23,Paid_Social,3012.800495099402,441313.2650294472,138456.2279820583,3.1873847168986456
Region_01,2023-01-30,Paid_Social,2826.01605760125,401247.59806078684,112257.76713602903,3.5743415203918376
Region_01,2023-02-06,Paid_Social,3035.7780761795407,437306.63226430485,146241.56829356536,2.9903032179363356
Region_01,2023-02-13,Paid_Social,2836.0832821375216,363791.75862480974,140851.3066245628,2.5828071271961406
Region_01,2023-02-20,Paid_Social,2725.864520094317,379060.5891687035,137712.58746871626,2.7525485951297917
Region_01,2023-02-27,Paid_Social,2542.387645491496,356781.2721605129,137596.48312038422,2.5929534248950405
Region_01,2023-03-06,Paid_Social,2518.305158794814,405143.23484702804,152221.90402601287,2.661530463958682
Region_01,2023-03-13,Paid_Social,2229.0612476665397,329266.8010723168,96325.10750900966,3.4182863594677975
Region_01,2023-03-20,Paid_Social,2277.4161400224084,325164.482828544,105959.07231333574,3.0687743458812786
Region_01,2023-03-27,Paid_Social,2415.478076878199,402075.2896103886,156029.40969395617,2.5769198922115963
Region_01,2023-04-03,Paid_Social,2109.4949709714533,285079.73285320384,89013.97681505384,3.2026401139847938
Region_01,2023-04-10,Paid_Social,2430.2242427311994,333914.7208214839,98124.37998098218,3.4029740711350334
Region_01,2023-04-17,Paid_Social,2124.5094258379027,253081.24055298438,87451.61886306423,2.893957182762627
Region_01,2023-04-24,Paid_Social,2399.6693699983716,401050.2294429154,143032.72856600524,2.803905326170457
Region_01,2023-05-01,Paid_Social,2209.29222080308,347564.60760913783,119830.23723810885,2.9004750021358054
Region_01,2023-05-08,Paid_Social,2391.11446271478,374386.80241692957,121293.90341917178,3.0866085752316037
Region_01,2023-05-15,Paid_Social,2310.382507908047,352887.0638247023,110336.93939820728,3.198267649523328
Region_01,2023-05-22,Paid_Social,2121.5825791246148,306440.098313121,90757.24693591986,3.376480762241349
Region_01,2023-05-29,Paid_Social,2434.2339392967815,355322.60627998173,104916.62820220161,3.3867139305619194
Region_01,2023-06-05,Paid_Social,2453.316708801479,341752.00370047905,101183.19291594857,3.3775570215931765
Region_01,2023-06-12,Paid_Social,2271.062179511184,317898.68452614394,92474.07158636775,3.4377061491148577
Region_01,2023-06-19,Paid_Social,2243.467749627606,322240.5326218742,100539.14908225536,3.2051249246026092
Region_01,2023-06-26,Paid_Social,2252.1902329816726,374252.7086060408,145388.52364758946,2.574155780776758
Region_01,2023-07-03,Paid_Social,2158.284931587304,325944.72548187623,110080.50343579333,2.96096688612975
Region_01,2023-07-10,Paid_Social,2389.7130128343188,339397.63947179134,109636.24888587125,3.095669935087767
Region_01,2023-07-17,Paid_Social,2197.3912192956204,296242.0249856677,102604.0196700665,2.8872360550616207
Region_01,2023-07-24,Paid_Social,2247.9783334784875,301381.4008320527,91710.62145741777,3.2862213344829128
Region_01,2023-07-31,Paid_Social,2162.18278293255,362575.92119120975,125291.49702742949,2.8938589592542954
Region_01,2023-08-07,Paid_Social,2176.5070772587555,327089.94493034825,119605.35423339884,2.734743331741339
Region_01,2023-08-14,Paid_Social,2103.2979935285252,302507.7121004347,87275.0462635901,3.4661420996191046
Region_01,2023-08-21,Paid_Social,2384.29719332067,329024.2146355197,102608.2797834196,3.2066049185310144
Region_01,2023-08-28,Paid_Social,2220.2516626628903,283882.4771814986,92575.3282611691,3.066502517610555
Region_01,2023-09-04,Paid_Social,2349.2627328421977,333372.5129999401,101288.95012384228,3.291301890209522
Region_01,2023-09-11,Paid_Social,2245.952390522159,350142.6321902677,104949.0379429612,3.336311023456612
Region_01,2023-09-18,Paid_Social,2181.4772297251566,299643.57376535085,96532.31387558418,3.104075327061433
Region_01,2023-09-25,Paid_Social,2248.0394966780887,313932.9327732345,133798.2711449381,2.3463153154883742
Region_01,2023-10-02,Paid_Social,2264.4793089880495,316425.09333120123,112847.03149370207,2.8040178739558668
Region_01,2023-10-09,Paid_Social,2394.940863739585,345904.63156017155,120688.00324818361,2.8661061766748346
Region_01,2023-10-16,Paid_Social,2436.310992051626,296791.2556600097,109162.41833562989,2.7188043301449927
Region_01,2023-10-23,Paid_Social,2553.22155560412,356260.146178344,116417.3034848991,3.0601992617408094
Region_01,2023-10-30,Paid_Social,2533.2003831473953,332250.4510059392,98303.19734949488,3.3798539616641112
Region_01,2023-11-06,Paid_Social,2723.2225157083553,425012.91668075323,148709.95981924693,2.8579990015285146
Region_01,2023-11-13,Paid_Social,3192.000059356039,422180.5053815213,157638.4214679916,2.678157402554585
Region_01,2023-11-20,Paid_Social,2907.5240401075935,440033.8599318817,119753.55330967528,3.674495225991177
Region_01,2023-11-27,Paid_Social,2871.7355720472483,477806.31476157473,166623.52447138642,2.8675801707917086
Region_01,2023-12-04,Paid_Social,3046.3075294262594,421751.2625013083,159031.12196691165,2.6520045717155836
Region_01,2023-12-11,Paid_Social,3128.986415674797,420900.5691364129,137004.88941266248,3.0721572853407357
Region_01,2023-12-18,Paid_Social,2606.6294256416463,379572.7715293047,121251.36505759387,3.130461841390481
Region_01,2023-12-25,Paid_Social,2645.3074171699323,377824.39020584297,135141.4802872808,2.7957692146236086
Region_02,2021-01-04,Paid_Social,3100.879705792455,401083.38265620446,123533.41624635739,3.2467602276645624
Region_02,2021-01-11,Paid_Social,3363.698339140269,503195.184870966,176108.06133502137,2.857309205816004
Region_02,2021-01-18,Paid_Social,3397.5589341674513,593747.3834394972,217051.95554807317,2.7355081042243485
Region_02,2021-01-25,Paid_Social,3371.5052283368127,469370.87318779196,153687.5821981761,3.054058541844653
Region_02,2021-02-01,Paid_Social,3176.3213249075498,444647.2278701445,137220.8998607132,3.240375397053117
Region_02,2021-02-08,Paid_Social,3258.1347178261035,419266.5129250199,148900.70095001208,2.815745730208303
Region_02,2021-02-15,Paid_Social,3282.4084989185544,484119.33027210034,156124.9396985778,3.1008455869175293
Region_02,2021-02-22,Paid_Social,2864.5425495352665,361244.91973133205,121546.03155581142,2.972083210840626
Region_02,2021-03-01,Paid_Social,2890.263693794314,369628.988574068,92892.61191215509,3.979099962477228
Region_02,2021-03-08,Paid_Social,2602.0619578962664,422468.9903834346,151163.15164756626,2.794788186001918
Region_02,2021-03-15,Paid_Social,2609.3883414431953,340500.1839824879,98828.51902473197,3.4453636191520514
Region_02,2021-03-22,Paid_Social,2484.141439663654,395403.98520010593,132493.06835675656,2.98433714385287
Region_02,2021-03-29,Paid_Social,2650.3206036262945,440963.25301832013,148862.85668851432,2.9622114127569548
Region_02,2021-04-05,Paid_Social,2490.4500170161177,365125.5253564344,113234.67099226327,3.2245029031910333
Region_02,2021-04-12,Paid_Social,2671.005429038042,403283.27753020986,122931.57399627788,3.2805508334451203
Region_02,2021-04-19,Paid_Social,2643.761393167191,459102.2249489357,134822.49276154602,3.405234657401918
Region_02,2021-04-26,Paid_Social,2590.7529198811403,362897.6453758631,117054.93607028552,3.1002335959413245
Region_02,2021-05-03,Paid_Social,2300.6523413664986,309741.24631771137,109635.8708717181,2.8251816112276886
Region_02,2021-05-10,Paid_Social,2535.1239650115494,316323.22687869397,111265.23799759007,2.8429654451963273
Region_02,2021-05-17,Paid_Social,2593.7174231516674,372079.66446393606,117863.8771821461,3.1568591951962217
Region_02,2021-05-24,Paid_Social,2610.669193991537,432406.50762125995,136001.22049528672,3.1794310819162503
Region_02,2021-05-31,Paid_Social,2401.014441011942,377547.3532405868,109429.2932707387,3.450148876558108
Region_02,2021-06-07,Paid_Social,2526.863051889465,328525.55857289827,105020.89229081298,3.1281924139739674
Region_02,2021-06-14,Paid_Social,2460.6142508347457,322698.5500226002,96746.0486826517,3.3355217542901663
Region_02,2021-06-21,Paid_Social,2477.7851159563147,336565.59718495404,96399.75668207112,3.491353181470738
Region_02,2021-06-28,Paid_Social,2716.4341045369047,399571.1981218941,131013.40212730019,3.0498497988293414
Region_02,2021-07-05,Paid_Social,2470.3616373856726,345737.05829809303,133703.15955808738,2.585855558244212
Region_02,2021-07-12,Paid_Social,2564.028925455597,374229.9113774296,140356.52109584532,2.6662808999225556
Region_02,2021-07-19,Paid_Social,2680.1963936799457,394417.1638981359,151802.01500391224,2.5982340477362635
Region_02,2021-07-26,Paid_Social,2486.7088567896744,344787.3544886234,98018.52941198151,3.5175732237263864
Region_02,2021-08-02,Paid_Social,2542.2320117189984,361719.90733668226,131236.19913727645,2.756251016979804
Region_02,2021-08-09,Paid_Social,2566.8739941969907,374350.7460282007,110321.26900095532,3.3932780996650704
Region_02,2021-08-16,Paid_Social,2557.4731395058875,362298.2891596644,113895.6178327569,3.1809677672731826
Region_02,2021-08-23,Paid_Social,2395.3613754350954,359865.8500861527,101047.64335473035,3.561348272347475
Region_02,2021-08-30,Paid_Social,2555.2935139116375,440143.0565360848,132711.57069777575,3.316538672716211
Region_02,2021-09-06,Paid_Social,2726.6725160830583,413279.601707112,139177.36167985355,2.969445581658384
Region_02,2021-09-13,Paid_Social,2364.9167138532816,339736.0490406352,115533.4092987898,2.9405870657033737
Region_02,2021-09-20,Paid_Social,2684.8650614107137,324038.95428197563,107096.96908228967,3.0256594286342047
Region_02,2021-09-27,Paid_Social,2618.502686141472,388869.37841679994,127371.13087710478,3.0530417351166035
Region_02,2021-10-04,Paid_Social,2569.803477274805,302175.11996393034,106215.36680556789,2.8449284604653844
Region_02,2021-10-11,Paid_Social,3015.704178972607,374194.2631506101,125139.0631143521,2.9902274624564775
Region_02,2021-10-18,Paid_Social,2940.3238834533026,457523.7495242036,129837.60795658338,3.5238153007039053
Region_02,2021-10-25,Paid_Social,2783.9018237434257,426802.8142871997,168666.54440462645,2.5304533023651175
Region_02,2021-11-01,Paid_Social,3107.7920467033555,437363.1038377116,142067.549997542,3.0785573753139173
Region_02,2021-11-08,Paid_Social,3330.348158855716,400983.7368689805,146350.41692829103,2.739887902509052
Region_02,2021-11-15,Paid_Social,3323.1083233844724,457424.0523525193,149649.34661470228,3.056639154798553
Region_02,2021-11-22,Paid_Social,3552.7278837334165,474227.433658244,145341.93784367866,3.262839622850601
Region_02,2021-11-29,Paid_Social,3446.347487242893,524709.1848083074,175913.589336284,2.98276663439145
Region_02,2021-12-06,Paid_Social,3538.7014218688796,633574.7658212724,195481.751504979,3.241094173463731
Region_02,2021-12-13,Paid_Social,3581.9963492466254,522935.674486076,204349.16311207408,2.5590301742477655
Region_02,2021-12-20,Paid_Social,3098.5706099901568,409466.43279095006,122185.90895957219,3.3511755674415022
Region_02,2021-12-27,Paid_Social,3088.3977716101467,392463.0579080422,138954.0146321839,2.824409636144055
Region_02,2022-01-03,Paid_Social,2885.417431252856,409896.7429648015,128387.39105209996,3.192655755411871
Region_02,2022-01-10,Paid_Social,3049.308377228168,427981.7754350404,140081.3766671434,3.0552367889130343
Region_02,2022-01-17,Paid_Social,2902.963848571527,369601.5175970618,159551.91817456466,2.316496860869346
Region_02,2022-01-24,Paid_Social,3006.807537071584,434571.0925285758,156233.81104995127,2.7815431858705297
Region_02,2022-01-31,Paid_Social,3040.6418109111496,387153.94047466863,126236.76960792897,3.0668872601628374
Region_02,2022-02-07,Paid_Social,3148.929238932478,502762.71940850746,143467.48600672057,3.504366971238041
Region_02,2022-02-14,Paid_Social,3097.066456771777,492042.72379358055,159369.66366128504,3.087430270539689
Region_02,2022-02-21,Paid_Social,2645.0758079337156,421163.0210807848,136816.15708424995,3.078313483263801
Region_02,2022-02-28,Paid_Social,2621.1875866195446,357118.46993072674,137101.79725596833,2.604768697991526
Region_02,2022-03-07,Paid_Social,2725.673492887388,409940.7910470878,118425.70226936399,3.4615863211404996
Region_02,2022-03-14,Paid_Social,2322.978892925578,327500.16111332766,91119.20176481732,3.5941947994520413
Region_02,2022-03-21,Paid_Social,2453.7247356317293,337164.5513486043,112067.49246966379,3.008584772608108
Region_02,2022-03-28,Paid_Social,2460.083809070148,339721.4381711295,115756.5638467799,2.934792005581633
Region_02,2022-04-04,Paid_Social,2604.350911500232,326704.8214494196,128040.90196078256,2.5515660733902474
Region_02,2022-04-11,Paid_Social,2513.637492445451,310812.44657331455,94845.12233484733,3.2770525138446476
Region_02,2022-04-18,Paid_Social,2377.964783142302,367793.48468637903,93567.33864544916,3.930789204981491
Region_02,2022-04-25,Paid_Social,2365.473006875301,331523.797502755,102860.7362636559,3.223035431644031
Region_02,2022-05-02,Paid_Social,2373.826973805582,346537.4954486534,101799.82491928196,3.4041069886262205
Region_02,2022-05-09,Paid_Social,2588.831192069663,408798.6209338443,129076.03475062162,3.1671148073587343
Region_02,2022-05-16,Paid_Social,2343.952809480015,281567.0533699119,103571.26427126446,2.7185827589441898
Region_02,2022-05-23,Paid_Social,2354.5495754397402,310996.4721785566,90694.98077788223,3.429037301856943
Region_02,2022-05-30,Paid_Social,2429.0227729812204,353141.0809032264,133181.4975244564,2.6515776400425164
Region_02,2022-06-06,Paid_Social,2368.2657393234213,351852.67122168315,119781.1996480777,2.9374615737314484
Region_02,2022-06-13,Paid_Social,2355.307284084462,324021.18044763315,105036.86904005123,3.0848328154572258
Region_02,2022-06-20,Paid_Social,2246.042721518725,355644.9602296258,108530.33028825697,3.276917699273848
Region_02,2022-06-27,Paid_Social,2369.390567954843,345681.3515917483,110532.16298634095,3.127427730103011
Region_02,2022-07-04,Paid_Social,2314.891912110217,292911.3232716556,93932.28717649057,3.1183241894376614
Region_02,2022-07-11,Paid_Social,2504.726778613843,326016.63592267147,117270.69895522187,2.7800349006801452
Region_02,2022-07-18,Paid_Social,2437.221185153011,377379.29444565356,143104.56981561554,2.6370876550755264
Region_02,2022-07-25,Paid_Social,2352.1556186174166,351975.111734343,116605.92790664923,3.018501014940873
Region_02,2022-08-01,Paid_Social,2431.0205468233275,287220.4827300885,102786.84134888208,2.7943312486390783
Region_02,2022-08-08,Paid_Social,2307.8158373266965,377253.702704779,143320.61545915456,2.632236133623734
Region_02,2022-08-15,Paid_Social,2470.525289308075,374682.36066403444,141749.4393339044,2.643272258604383
Region_02,2022-08-22,Paid_Social,2340.523819085079,382433.2725980761,133881.45524741296,2.8565066901262712
Region_02,2022-08-29,Paid_Social,2409.0936224919715,331201.06176888995,132870.00253462596,2.492669943936961
Region_02,2022-09-05,Paid_Social,2194.9969607987127,304434.2602393496,116116.00695473242,2.6218113094263797
Region_02,2022-09-12,Paid_Social,2389.015095182072,304929.50184397586,119699.20999096519,2.547464614570069
Region_02,2022-09-19,Paid_Social,2171.8090520653986,399853.6366344827,130877.31225401627,3.055179157854476
Region_02,2022-09-26,Paid_Social,2159.8518387741615,303183.83374673285,97021.11371182074,3.124926339716856
Region_02,2022-10-03,Paid_Social,2400.5827610325855,401942.87402689713,109616.02629289082,3.666825806592528
Region_02,2022-10-10,Paid_Social,2395.7813680891873,320802.38553375594,124209.04630266428,2.582761844512083
Region_02,2022-10-17,Paid_Social,2620.4945598009167,380540.3865489726,135766.93733665594,2.802894386616099
Region_02,2022-10-24,Paid_Social,3036.390151969523,367006.3833033846,111665.27869694965,3.286665179956337
Region_02,2022-10-31,Paid_Social,2726.649680012052,374889.7741462441,127701.70811961935,2.9356676560276034
Region_02,2022-11-07,Paid_Social,2878.810780423182,453773.37807223765,156285.64824723027,2.9034871925949832
Region_02,2022-11-14,Paid_Social,3110.5530176659654,392082.10835174995,110160.89940667628,3.5591767175421944
Region_02,2022-11-21,Paid_Social,3229.313559500617,513544.9072418047,177073.6603326534,2.9001767189826597
Region_02,2022-11-28,Paid_Social,3144.7262944606337,464655.26687716466,173869.14348616547,2.6724423756889135
Region_02,2022-12-05,Paid_Social,3107.6424797039354,399939.95808226365,152078.39407184432,2.6298275999240595
Region_02,2022-12-12,Paid_Social,3166.8500538640146,430274.2614922461,138689.9826949016,3.1024177314866983
Region_02,2022-12-19,Paid_Social,3016.797097568903,411633.86091293104,133086.3037455966,3.092984396800115
Region_02,2022-12-26,Paid_Social,2662.1756822575053,378432.19302671787,144690.19328853517,2.6154653914385486
Region_02,2023-01-02,Paid_Social,2696.7925219654103,365144.748184416,134319.48551142844,2.7184793538637253
Region_02,2023-01-09,Paid_Social,2782.521911387018,365941.6954620674,115629.42510117583,3.1647800301858124
Region_02,2023-01-16,Paid_Social,2678.5187264766587,371166.3286694102,116782.27707082791,3.1782761732270344
Region_02,2023-01-23,Paid_Social,2873.6583074846194,370458.7289673151,131690.1698408203,2.813108445490691
Region_02,2023-01-30,Paid_Social,2695.500261042949,338483.8177388941,106021.55013008192,3.1925944991711144
Region_02,2023-02-06,Paid_Social,2895.574699513977,411665.4839987241,129594.88818393464,3.176556496691793
Region_02,2023-02-13,Paid_Social,2705.102544190813,422112.71401298227,168168.8037873696,2.510053615810314
Region_02,2023-02-20,Paid_Social,2599.97408921966,318750.7465884348,109618.21161547113,2.907826554465038
